timestamp,steering,speed,throttle
1745424751.3172781,-0.23,0.01,1.0
1745424752.781532,-0.23,0.01,1.0
1745424754.216728,-0.23,0.01,1.0
1745424755.710577,-0.23,0.01,1.0
1745424757.2123551,-0.23,0.01,1.0
1745424758.7445493,-0.23,0.01,1.0
1745424760.2355187,-0.23,0.01,1.0
1745424761.7028348,-0.23,0.01,1.0
1745424763.1764255,-0.23,0.01,1.0
1745424764.7631407,-0.23,0.01,1.0
1745424766.3382292,-0.23,0.01,1.0
1745424767.828497,-0.23,0.01,1.0
1745424769.3058686,-0.23,0.01,1.0
1745424771.1909535,-0.23,0.01,1.0
1745424772.739812,-0.23,0.01,1.0
1745424774.308366,-0.23,0.01,1.0
1745424776.1087992,-0.84,3.91,0.61
1745424778.0771363,0.09,8.82,0.12
1745424780.0589783,0.05,8.39,0.16
1745424783.2392054,-0.07,0.08,0.99
1745424785.248945,-0.0,0.08,0.99
1745424787.1625445,0.04,0.03,1.0
1745424789.1078966,0.04,0.03,1.0
1745424790.8757198,0.03,0.05,1.0
1745424792.882262,0.03,0.05,0.99
1745424794.8905208,0.05,0.0,1.0
1745424796.7880676,0.04,0.01,1.0
1745424798.4035625,0.04,0.03,1.0
1745424799.8833008,0.04,0.03,1.0
1745424801.472433,0.04,0.03,1.0
1745424802.9692876,0.04,0.03,1.0
1745424804.4379978,0.04,0.03,1.0
1745424806.1245887,0.04,0.03,1.0
1745424807.5873337,0.04,0.03,1.0
1745424809.0828974,0.04,0.03,1.0
1745424810.6267436,0.04,0.03,1.0
1745424812.3464983,0.04,0.03,1.0
1745424814.2868574,0.04,0.03,1.0
1745424816.102021,0.04,0.03,1.0
1745424817.8611267,0.04,0.03,1.0
1745424819.6516593,0.04,0.03,1.0
1745424821.449475,0.04,0.03,1.0
1745424823.1634142,0.04,0.03,1.0
1745424824.9287803,0.04,0.03,1.0
1745424826.5849786,0.04,0.03,1.0
1745424828.271631,0.04,0.03,1.0
1745424829.934998,0.04,0.03,1.0
1745424831.5655615,0.04,0.03,1.0
1745424833.2101872,0.04,0.03,1.0
1745424835.2176132,0.04,0.03,1.0
1745424836.8551304,0.04,0.03,1.0
1745424838.4991064,0.04,0.03,1.0
1745424840.171099,0.04,0.03,1.0
1745424841.802168,0.04,0.03,1.0
1745424843.424826,0.04,0.03,1.0
1745424845.0698,0.04,0.03,1.0
1745424846.6679692,0.04,0.03,1.0
1745424848.2927794,0.04,0.03,1.0
1745424849.972355,0.04,0.03,1.0
1745424851.6428525,0.04,0.03,1.0
1745424853.3107796,0.04,0.03,1.0
1745424854.8158813,0.04,0.03,1.0
1745424856.432777,0.04,0.03,1.0
1745424857.9368794,0.04,0.03,1.0
1745480408.5798528,0.04,0.03,1.0
1745480409.133481,0.04,0.03,1.0
1745480409.579333,0.04,0.03,1.0
1745480410.180285,0.04,0.03,1.0
1745480410.735328,0.04,0.03,1.0
1745480411.2464318,0.04,0.03,1.0
1745480411.6528125,0.04,0.03,1.0
1745480412.0927546,0.04,0.03,1.0
1745480412.513271,0.04,0.03,1.0
1745480412.8944306,0.04,0.03,1.0
1745480413.2758453,0.04,0.03,1.0
1745480413.720116,0.04,0.03,1.0
1745480414.145408,0.04,0.03,1.0
1745480414.6078978,0.04,0.03,1.0
1745480414.9921262,0.04,0.03,1.0
1745480415.353572,0.04,0.03,1.0
1745480415.7257802,0.04,0.03,1.0
1745480416.1046515,0.04,0.03,1.0
1745480416.5486283,0.04,0.03,1.0
1745480416.9389064,0.04,0.03,1.0
1745480417.4223235,0.04,0.03,1.0
1745480417.7792156,0.04,0.03,1.0
1745480418.1478188,0.04,0.03,1.0
1745480418.5379121,0.04,0.03,1.0
1745480418.916539,0.04,0.03,1.0
1745480419.321176,0.04,0.03,1.0
1745480419.725322,0.04,0.03,1.0
1745480420.1388588,0.04,0.03,1.0
1745480420.7231667,0.04,0.03,1.0
1745480421.127193,0.04,0.03,1.0
1745480421.5079374,0.04,0.03,1.0
1745480421.8989348,0.04,0.03,1.0
1745480422.278796,0.04,0.03,1.0
1745480422.6797917,0.04,0.03,1.0
1745480423.0623138,0.04,0.03,1.0
1745480423.587627,0.04,0.03,1.0
1745480424.4943175,0.04,0.03,1.0
1745480424.9360611,0.04,0.03,1.0
1745480425.3819668,0.04,0.03,1.0
1745480426.0299354,0.04,0.03,1.0
1745480426.5320115,0.04,0.03,1.0
1745480427.4471624,0.04,0.03,1.0
1745480427.9406025,0.04,0.03,1.0
1745480429.0446923,-0.83,3.52,0.65
1745480429.8527315,-0.62,7.48,0.25
1745480430.8288074,0.12,8.69,0.13
1745480431.982608,0.21,8.51,0.15
1745480432.9013782,0.11,7.81,0.22
1745480433.7450209,0.06,6.05,0.39
1745480434.7408164,-0.16,4.22,0.58
1745480435.5949228,-0.51,3.5,0.65
1745480437.1888597,-0.62,0.07,0.99
1745480438.0422502,-0.59,0.01,1.0
1745480439.0125127,-0.61,0.06,0.99
1745480439.8849614,-0.6,0.01,1.0
1745480440.746999,-0.58,0.0,1.0
1745480441.5959582,-0.49,0.04,1.0
1745480442.5325723,-0.41,0.06,0.99
1745480443.8259642,-0.24,0.07,0.99
1745480444.8375826,-0.23,0.11,0.99
1745480446.0510561,-0.12,0.16,0.98
1745480446.8693757,0.01,0.84,0.92
1745480447.7956429,0.03,3.13,0.69
1745480448.6687808,0.02,5.25,0.47
1745480449.512045,-0.19,6.29,0.37
1745480450.81643,0.79,7.67,0.23
1745480451.6725566,-0.93,9.85,0.02
1745480452.561357,-0.21,9.15,0.09
1745480454.1636548,0.05,9.23,0.08
1745480455.0638273,-0.03,9.22,0.08
1745480455.9099033,0.03,9.22,0.08
1745480456.7482655,-0.03,9.22,0.08
1745480457.658812,-0.0,9.21,0.08
1745480458.476148,-0.04,9.21,0.08
1745480459.5437195,-0.0,9.22,0.08
1745480460.8911846,-0.01,9.21,0.08
1745480461.7512152,-0.02,9.2,0.08
1745480463.0619187,-0.09,9.15,0.08
1745480464.2252278,-0.04,9.17,0.08
1745480465.1050465,-0.08,9.2,0.08
1745480465.9482548,-0.16,9.16,0.08
1745480466.8146596,-0.15,9.14,0.09
1745480467.7321773,-0.04,9.16,0.08
1745480468.7688017,-0.04,9.18,0.08
1745480469.6810746,-0.13,9.16,0.08
1745480470.6450992,0.01,9.1,0.09
1745480471.5596457,-0.04,9.18,0.08
1745480473.0661702,-0.02,9.23,0.08
1745480473.892092,-0.07,9.23,0.08
1745480474.6972768,-0.07,9.22,0.08
1745480475.5275924,-0.06,9.21,0.08
1745480476.6012921,-0.04,9.21,0.08
1745480477.3834631,-0.02,9.21,0.08
1745480478.4139643,0.08,9.21,0.08
1745480479.843312,-0.08,9.21,0.08
1745480480.7167861,-0.06,9.21,0.08
1745480481.6098168,0.05,9.21,0.08
1745480482.501833,-0.03,9.21,0.08
1745480483.6845646,-0.12,9.21,0.08
1745480484.587979,0.05,9.21,0.08
1745480485.445167,-0.03,9.21,0.08
1745480486.278032,-0.02,9.21,0.08
1745480487.2215202,-0.22,9.19,0.08
1745480488.0664675,-0.06,9.15,0.08
1745480489.0859983,-0.15,9.13,0.09
1745480490.1419718,0.01,8.97,0.1
1745480491.038934,0.01,9.14,0.09
1745480491.9035666,-0.14,9.23,0.08
1745480492.786547,0.28,9.22,0.08
1745480493.6788998,-0.19,9.21,0.08
1745480494.7563348,0.01,9.22,0.08
1745480495.7038627,-0.05,9.23,0.08
1745480497.4942532,-0.16,9.2,0.08
1745480498.3636136,0.03,9.19,0.08
1745480499.308786,-0.08,9.2,0.08
1745480500.3165512,-0.11,9.17,0.08
1745480501.2843237,-0.12,9.2,0.08
1745480502.323083,-0.17,9.2,0.08
1745480503.4788873,-0.01,9.21,0.08
1745480504.4066305,-0.1,9.21,0.08
1745480505.3688543,-0.14,9.19,0.08
1745480506.3737516,-0.17,9.18,0.08
1745480507.3977244,0.19,8.44,0.16
1745480508.3624387,0.19,8.94,0.11
1745480509.5173995,-0.05,9.17,0.08
1745480510.516028,0.07,9.21,0.08
1745480511.5212412,-0.07,9.28,0.07
1745480512.4812243,-0.19,9.18,0.08
1745480513.494606,-0.09,9.24,0.08
1745480514.5399003,-0.09,9.22,0.08
1745480515.6947663,-0.11,9.22,0.08
1745480516.7379873,-0.18,9.2,0.08
1745480517.8112154,-0.1,9.21,0.08
1745480518.7500305,-0.1,9.21,0.08
1745480519.7646353,-0.03,9.22,0.08
1745480520.7899015,-0.09,9.21,0.08
1745480521.8722012,-0.06,9.21,0.08
1745480522.9881544,-0.09,9.23,0.08
1745480523.9655337,-0.15,9.23,0.08
1745480524.9588544,-0.08,9.21,0.08
1745480525.8568177,-0.05,9.21,0.08
1745480526.830939,-0.13,9.2,0.08
1745480527.7359364,-0.1,9.2,0.08
1745480528.7649686,-0.02,9.21,0.08
1745480530.9155073,-0.1,9.22,0.08
1745480531.884955,-0.03,9.21,0.08
1745480532.851984,-0.07,9.18,0.08
1745480533.8050704,0.03,9.17,0.08
1745480534.7632906,0.02,8.99,0.1
1745480535.746617,-0.13,9.19,0.08
1745480536.7173784,0.24,9.19,0.08
1745480537.6561189,-0.03,9.24,0.08
1745480538.8578038,-0.09,9.24,0.08
1745480539.821146,0.02,9.23,0.08
1745480540.8687825,0.01,9.22,0.08
1745480541.8132572,0.11,9.22,0.08
1745480542.809134,-0.19,9.2,0.08
1745480543.863175,-0.21,9.2,0.08
1745480544.8363943,0.04,9.19,0.08
1745480545.872848,-0.16,9.2,0.08
1745480547.6440656,0.01,9.19,0.08
1745480548.9232144,-0.01,9.2,0.08
1745480549.555132,-0.11,9.2,0.08
1745480550.0526748,-0.11,9.2,0.08
1745480550.4908497,-0.11,9.2,0.08
1745480550.9063292,-0.11,9.2,0.08
1745480551.3777945,-0.11,9.2,0.08
1745480551.838006,-0.11,9.2,0.08
1745480552.2488642,-0.11,9.2,0.08
1745480552.6769927,-0.11,9.2,0.08
1745480553.1022193,-0.11,9.2,0.08
1745480553.5233865,-0.11,9.2,0.08
1745480554.090948,-0.11,9.2,0.08
1745480554.6103346,-0.11,9.2,0.08
1745480555.0448582,-0.11,9.2,0.08
1745480555.4722044,-0.11,9.2,0.08
1745480555.8781197,-0.11,9.2,0.08
1745480556.324299,-0.11,9.2,0.08
1745480556.8759634,-0.11,9.2,0.08
1745480557.3496196,-0.11,9.2,0.08
1745480557.7820709,-0.11,9.2,0.08
1745480558.2238739,-0.11,9.2,0.08
1745480559.229102,-0.11,9.2,0.08
1745480559.6684914,-0.11,9.2,0.08
1745480560.1052983,-0.11,9.2,0.08
1745480560.5508823,-0.11,9.2,0.08
1745480560.9699297,-0.11,9.2,0.08
1745480561.373934,-0.11,9.2,0.08
1745480561.7743652,-0.11,9.2,0.08
1745480562.1915972,-0.11,9.2,0.08
1745480562.596543,-0.11,9.2,0.08
1745480562.9974086,-0.11,9.2,0.08
1745480563.3930476,-0.11,9.2,0.08
1745480563.7972796,-0.11,9.2,0.08
1745480564.214326,-0.11,9.2,0.08
1745480564.6088948,-0.11,9.2,0.08
1745480565.005558,-0.11,9.2,0.08
1745480565.4007258,-0.11,9.2,0.08
1745480565.7886012,-0.11,9.2,0.08
1745480566.178161,-0.11,9.2,0.08
1745480566.5725796,-0.11,9.2,0.08
1745480566.956957,-0.11,9.2,0.08
1745480567.3423867,-0.11,9.2,0.08
1745480567.7154737,-0.11,9.2,0.08
1745480568.0865633,-0.11,9.2,0.08
1745480568.4645143,-0.11,9.2,0.08
1745480568.8328314,-0.11,9.2,0.08
1745480569.2207432,-0.11,9.2,0.08
1745480569.600222,-0.11,9.2,0.08
1745480569.9752476,-0.11,9.2,0.08
1745480570.3471463,-0.11,9.2,0.08
1745480570.7123015,-0.11,9.2,0.08
1745480571.0763876,-0.11,9.2,0.08
1745480571.4370284,-0.11,9.2,0.08
1745480571.801248,-0.11,9.2,0.08
1745480572.1818452,-0.11,9.2,0.08
1745480572.5468621,-0.11,9.2,0.08
1745480572.9078465,-0.11,9.2,0.08
1745480573.2745376,-0.11,9.2,0.08
1745480573.6307466,-0.11,9.2,0.08
1745480573.9853632,-0.11,9.2,0.08
1745480574.3517601,-0.11,9.2,0.08
1745480574.7131488,-0.11,9.2,0.08
1745480575.0754218,-0.11,9.2,0.08
1745480575.4238696,-0.11,9.2,0.08
1745480575.7848518,-0.11,9.2,0.08
1745480576.1433537,-0.11,9.2,0.08
1745480576.5198684,-0.11,9.2,0.08
1745480576.8805442,-0.11,9.2,0.08
1745480577.233167,-0.11,9.2,0.08
1745480578.2979255,-0.11,9.2,0.08
1745480578.6513002,-0.11,9.2,0.08
1745480579.002431,-0.11,9.2,0.08
1745480579.3533163,-0.11,9.2,0.08
1745480579.7168367,-0.11,9.2,0.08
1745480580.0791347,-0.11,9.2,0.08
1745480580.437474,-0.11,9.2,0.08
1745480580.786592,-0.11,9.2,0.08
1745480581.1510913,-0.11,9.2,0.08
1745480581.5086193,-0.11,9.2,0.08
1745480581.8488483,-0.11,9.2,0.08
1745480582.2103748,-0.11,9.2,0.08
1745480582.5571969,-0.11,9.2,0.08
1745480582.9109921,-0.11,9.2,0.08
1745480583.2686281,-0.11,9.2,0.08
1745480583.6275506,-0.11,9.2,0.08
1745480583.9786909,-0.11,9.2,0.08
1745480584.3285463,-0.11,9.2,0.08
1745480584.6928158,-0.11,9.2,0.08
1745480585.0436432,-0.11,9.2,0.08
1745480585.4359682,-0.11,9.2,0.08
1745480585.7986588,-0.11,9.2,0.08
1745480586.1575296,-0.11,9.2,0.08
1745480586.5302734,-0.11,9.2,0.08
1745480586.882713,-0.11,9.2,0.08
1745480587.2471683,-0.11,9.2,0.08
1745480587.606021,-0.11,9.2,0.08
1745480587.9644377,-0.11,9.2,0.08
1745480588.339619,-0.11,9.2,0.08
1745480588.6928532,-0.11,9.2,0.08
1745480589.0519657,-0.11,9.2,0.08
1745480589.4209385,-0.11,9.2,0.08
1745480589.7912183,-0.11,9.2,0.08
1745480590.1532397,-0.11,9.2,0.08
1745480590.503334,-0.11,9.2,0.08
1745480590.8706229,-0.11,9.2,0.08
1745480591.2359161,-0.11,9.2,0.08
1745480591.5969086,-0.11,9.2,0.08
1745480591.9551384,-0.11,9.2,0.08
1745480592.3293195,-0.11,9.2,0.08
1745480592.7035758,-0.11,9.2,0.08
1745480593.0994864,-0.11,9.2,0.08
1745480593.5476801,-0.11,9.2,0.08
1745480594.000058,-0.11,9.2,0.08
1745480594.4819741,-0.11,9.2,0.08
1745480595.0355315,-0.11,9.2,0.08
1745480595.4954786,-0.11,9.2,0.08
1745480595.9682436,-0.11,9.2,0.08
1745480596.5759158,-0.11,9.2,0.08
1745480597.0615246,-0.11,9.2,0.08
1745480597.5169508,-0.11,9.2,0.08
1745480597.901073,-0.11,9.2,0.08
1745480598.313146,-0.11,9.2,0.08
1745480598.723066,-0.11,9.2,0.08
1745480599.136511,-0.11,9.2,0.08
1745480599.566598,-0.11,9.2,0.08
1745480600.1725266,-0.11,9.2,0.08
1745480600.7780032,-0.11,9.2,0.08
1745480601.208315,-0.11,9.2,0.08
1745480601.8388176,-0.11,9.2,0.08
1745480602.4578388,-0.11,9.2,0.08
1745480602.9715676,-0.11,9.2,0.08
1745480603.4125814,-0.11,9.2,0.08
1745480604.9174314,-0.11,9.2,0.08
1745480605.3626845,-0.11,9.2,0.08
1745480605.822354,-0.11,9.2,0.08
1745480606.3463864,-0.11,9.2,0.08
1745480607.0037208,-0.11,9.2,0.08
1745480607.600969,-0.11,9.2,0.08
1745480608.1691186,-0.11,9.2,0.08
1745480608.7063823,-0.11,9.2,0.08
1745480609.284517,-0.11,9.2,0.08
1745480609.8183818,-0.11,9.2,0.08
1745555243.9399815,-0.11,9.2,0.08
1745555244.592077,-0.11,9.2,0.08
1745555245.1413174,-0.11,9.2,0.08
1745555245.848923,-0.11,9.2,0.08
1745555246.5692976,-0.11,9.2,0.08
1745555247.1764677,-0.11,9.2,0.08
1745555248.46132,-0.11,9.2,0.08
1745555250.4311335,-0.11,9.2,0.08
1745555252.7479095,-0.11,9.2,0.08
1745555255.0587795,-0.11,9.2,0.08
1745555255.7333205,-0.11,9.2,0.08
1745555256.4432807,-0.11,9.2,0.08
1745555257.0044146,-0.11,9.2,0.08
1745555257.8593965,-0.11,9.2,0.08
1745555258.5794656,-0.11,9.2,0.08
1745555259.1892774,-0.11,9.2,0.08
1745555259.7593691,-0.11,9.2,0.08
1745555260.342897,-0.11,9.2,0.08
1745555261.2960534,-0.11,9.2,0.08
1745555262.0750165,-0.11,9.2,0.08
1745555262.6512475,-0.11,9.2,0.08
1745555263.200379,-0.11,9.2,0.08
1745555263.703129,-0.11,9.2,0.08
1745555264.2278504,-0.11,9.2,0.08
1745555264.8846006,-0.11,9.2,0.08
1745555265.541279,-0.11,9.2,0.08
1745555266.4492166,-0.11,9.2,0.08
1745555267.2675483,-0.11,9.2,0.08
1745555267.8899386,-0.11,9.2,0.08
1745555269.6903207,-0.65,7.32,0.27
1745555271.2954698,0.55,8.86,0.11
1745555272.7268975,0.11,9.14,0.09
1745555274.130268,0.05,6.09,0.39
1745555275.583647,-0.13,0.3,0.97
1745555277.0138705,0.07,2.14,0.79
1745555278.9045453,-0.17,5.3,0.47
1745555280.3633063,0.39,6.92,0.31
1745555281.8983488,-0.89,9.72,0.03
1745555283.3944345,0.34,9.03,0.1
1745555284.8112376,-0.12,9.19,0.08
1745555286.2902136,0.09,9.2,0.08
1745555287.7366781,-0.06,9.21,0.08
1745555289.3630283,0.06,9.21,0.08
1745555290.859364,-0.04,9.21,0.08
1745555292.3478782,-0.18,9.19,0.08
1745555293.7999806,0.14,9.11,0.09
1745555295.4122734,-0.04,9.2,0.08
1745555297.763388,0.11,9.12,0.09
1745555299.3633528,-0.07,9.18,0.08
1745555300.9161136,0.01,9.12,0.09
1745555302.2722933,0.08,9.2,0.08
1745555303.8300793,-0.09,9.23,0.08
1745555305.348218,-0.05,9.21,0.08
1745555306.72579,-0.02,9.21,0.08
1745555308.1343212,0.04,9.21,0.08
1745555309.6063561,-0.03,9.21,0.08
1745555311.06339,0.1,9.2,0.08
1745555312.4737167,-0.03,9.21,0.08
1745555313.8804634,-0.13,9.21,0.08
1745555315.2444022,-0.07,9.21,0.08
1745555316.7417572,-0.21,9.2,0.08
1745555318.6938863,-0.3,9.18,0.08
1745555320.3067188,-0.07,8.98,0.1
1745555321.1979692,-0.07,8.98,0.1
1745555322.0902517,-0.07,8.98,0.1
1745555322.8281932,-0.07,8.98,0.1
1745555323.3575454,-0.07,8.98,0.1
1745555402.0779588,-0.07,8.98,0.1
1745555402.594815,-0.07,8.98,0.1
1745555403.0480325,-0.07,8.98,0.1
1745555403.5328512,-0.07,8.98,0.1
1745555404.0454245,-0.07,8.98,0.1
1745555404.5329967,-0.07,8.98,0.1
1745555404.993942,-0.07,8.98,0.1
1745555405.4298697,-0.07,8.98,0.1
1745555405.9339776,-0.07,8.98,0.1
1745555406.523328,-0.07,8.98,0.1
1745555407.054921,-0.07,8.98,0.1
1745555407.7278552,-0.07,8.98,0.1
1745555408.437453,-0.07,8.98,0.1
1745555409.148865,-0.07,8.98,0.1
1745555409.6887665,-0.07,8.98,0.1
1745555410.2249668,-0.07,8.98,0.1
1745555410.786936,-0.07,8.98,0.1
1745555411.4418457,-0.07,8.98,0.1
1745555412.483623,-0.07,8.98,0.1
1745555413.2861166,-0.07,8.98,0.1
1745555414.0352411,-0.07,8.98,0.1
1745555415.0783951,-0.07,8.98,0.1
1745555415.8713746,-0.11,3.5,0.88
1745555417.6361203,-0.86,11.05,0.63
1745555419.262863,0.2,16.05,0.47
1745555420.777227,-0.02,14.62,0.51
1745555422.3690343,0.42,16.06,0.46
1745555423.9675236,0.15,18.71,0.38
1745555425.5734053,0.02,21.62,0.28
1745555427.391147,-0.25,17.23,0.43
1745555428.9554148,0.14,22.87,0.24
1745555430.6778753,0.41,24.03,0.2
1745555432.5284896,-0.14,23.95,0.2
1745555434.293958,-0.1,21.37,0.29
1745555435.9638693,-0.3,1.37,0.95
1745555437.3417394,-0.26,0.14,1.0
1745555438.6227548,-0.31,1.44,0.95
1745555439.4823892,-0.31,1.44,0.95
1745555440.1894345,-0.31,1.44,0.95
1745555441.1005921,-0.31,1.44,0.95
1745555442.1254044,-0.31,1.44,0.95
1745555442.732927,-0.31,1.44,0.95
1745555443.2372854,-0.31,1.44,0.95
1745555443.6868155,-0.31,1.44,0.95
1745555444.1304836,-0.31,1.44,0.95
1745555444.6327648,-0.31,1.44,0.95
1745555445.0763896,-0.31,1.44,0.95
1745555445.5745375,-0.31,1.44,0.95
1745555446.049941,-0.31,1.44,0.95
1745555446.5045152,-0.31,1.44,0.95
1745555446.9637382,-0.31,1.44,0.95
1745555447.4220877,-0.31,1.44,0.95
1745555447.8713944,-0.31,1.44,0.95
1745555448.4994988,-0.31,1.44,0.95
1745555448.9441936,-0.31,1.44,0.95
1745555449.430155,-0.31,1.44,0.95
1745555449.9005668,-0.31,1.44,0.95
1745555450.3732896,-0.31,1.44,0.95
1745555450.8601851,-0.31,1.44,0.95
1745555451.3291228,-0.31,1.44,0.95
1745555451.8082166,-0.31,1.44,0.95
1745555452.3419507,-0.31,1.44,0.95
1745555452.8731015,-0.31,1.44,0.95
1745555453.4227061,-0.31,1.44,0.95
1745555453.9625995,-0.31,1.44,0.95
1745555454.537074,-0.31,1.44,0.95
1745555455.127594,-0.31,1.44,0.95
1745555455.6189737,-0.31,1.44,0.95
1745555456.3667324,-0.31,1.44,0.95
1745555456.836248,-0.31,1.44,0.95
1745555457.293144,-0.31,1.44,0.95
1745555457.7480187,-0.31,1.44,0.95
1745555458.227124,-0.31,1.44,0.95
1745555458.77295,-0.31,1.44,0.95
1745555459.4041305,-0.31,1.44,0.95
1745555460.023486,-0.31,1.44,0.95
1745555460.580469,-0.31,1.44,0.95
1745555461.2119658,-0.31,1.44,0.95
1745555461.7689435,-0.31,1.44,0.95
1745555462.28653,-0.31,1.44,0.95
1745555462.718806,-0.31,1.44,0.95
1745555463.1401553,-0.31,1.44,0.95
1745555463.567,-0.31,1.44,0.95
1745555463.98311,-0.31,1.44,0.95
1745555464.4950414,-0.31,1.44,0.95
1745555464.9569812,-0.31,1.44,0.95
1745555465.4461734,-0.31,1.44,0.95
1745555465.9135244,-0.31,1.44,0.95
1745555466.303638,-0.31,1.44,0.95
1745555466.9720054,-0.31,1.44,0.95
1745555467.3476882,-0.31,1.44,0.95
1745555467.725472,-0.31,1.44,0.95
1745555468.1139257,-0.31,1.44,0.95
1745556669.391439,-0.31,1.44,0.95
1745556669.8199472,-0.31,1.44,0.95
1745556670.219783,-0.31,1.44,0.95
1745556670.6408138,-0.31,1.44,0.95
1745556671.070887,-0.31,1.44,0.95
1745556671.4788935,-0.31,1.44,0.95
1745556671.8968399,-0.31,1.44,0.95
1745556672.2958894,-0.31,1.44,0.95
1745556672.698368,-0.31,1.44,0.95
1745556673.1048133,-0.31,1.44,0.95
1745556673.4706252,-0.31,1.44,0.95
1745556673.8895981,-0.31,1.44,0.95
1745556674.2963743,-0.31,1.44,0.95
1745556674.6991923,-0.31,1.44,0.95
1745556675.156178,-0.31,1.44,0.95
1745556675.5232708,-0.31,1.44,0.95
1745556675.930349,-0.31,1.44,0.95
1745556676.3058205,-0.31,1.44,0.95
1745556676.6835616,-0.31,1.44,0.95
1745556677.0842695,-0.31,1.44,0.95
1745556677.4637084,-0.31,1.44,0.95
1745556677.8460393,-0.31,1.44,0.95
1745556678.2133994,-0.31,1.44,0.95
1745556678.6928415,-0.31,1.44,0.95
1745556679.0827887,-0.31,1.44,0.95
1745556679.4423413,-0.31,1.44,0.95
1745556679.81377,-0.31,1.44,0.95
1745556680.2387614,-0.31,1.44,0.95
1745556680.6638854,-0.31,1.44,0.95
1745556681.0269976,-0.31,1.44,0.95
1745556681.403662,-0.31,1.44,0.95
1745556681.7935462,-0.31,1.44,0.95
1745556682.1826713,-0.31,1.44,0.95
1745556682.5850406,-0.31,1.44,0.95
1745556683.1007555,-0.31,1.44,0.95
1745556683.5150125,-0.31,1.44,0.95
1745556683.9279013,-0.31,1.44,0.95
1745556684.3653703,-0.31,1.44,0.95
1745556684.8028958,-0.31,1.44,0.95
1745556685.1921508,-0.31,1.44,0.95
1745556685.5891469,-0.31,1.44,0.95
1745556685.9853625,-0.31,1.44,0.95
1745556686.437365,-0.31,1.44,0.95
1745556686.8872588,-0.31,1.44,0.95
1745556687.3502767,-0.31,1.44,0.95
1745556687.7718902,-0.31,1.44,0.95
1745556688.1838522,-0.31,1.44,0.95
1745556688.7981217,-0.31,1.44,0.95
1745556689.2216916,-0.31,1.44,0.95
1745556689.810871,-0.31,1.44,0.95
1745556690.244663,-0.31,1.44,0.95
1745556690.6911998,-0.31,1.44,0.95
1745556691.3092427,-0.31,1.44,0.95
1745556691.8355515,-0.31,1.44,0.95
1745556692.2439983,-0.31,1.44,0.95
1745556692.6837635,-0.31,1.44,0.95
1745556693.1015117,-0.31,1.44,0.95
1745556693.5619133,-0.31,1.44,0.95
1745556693.9814258,-0.31,1.44,0.95
1745556694.420332,-0.31,1.44,0.95
1745556694.8858278,-0.31,1.44,0.95
1745556695.501133,-0.31,1.44,0.95
1745556696.063046,-0.31,1.44,0.95
1745556696.7308052,-0.31,1.44,0.95
1745556697.160825,-0.31,1.44,0.95
1745556697.684848,-0.31,1.44,0.95
1745556698.203548,-0.31,1.44,0.95
1745556698.7651,-0.31,1.44,0.95
1745556699.6801076,-0.31,1.44,0.95
1745556700.2240965,-0.31,1.44,0.95
1745556700.9578552,-0.31,1.44,0.95
1745556701.7131677,-0.31,1.44,0.95
1745556702.5109541,-0.31,1.44,0.95
1745556703.3080227,-0.31,1.44,0.95
1745556704.0938773,-0.31,1.44,0.95
1745556704.8360906,-0.31,1.44,0.95
1745556705.6029298,-0.31,1.44,0.95
1745556706.303645,-0.31,1.44,0.95
1745556707.2340224,-0.31,1.44,0.95
1745556708.0619495,-0.31,1.44,0.95
1745556708.7563689,-0.31,1.44,0.95
1745556709.479445,-0.31,1.44,0.95
1745556710.7007093,-0.31,1.44,0.95
1745556712.310629,-0.74,6.48,0.35
1745556713.9631782,0.38,8.89,0.11
1745556715.4673753,0.09,8.51,0.15
1745556716.868329,0.04,6.71,0.33
1745556718.3441665,0.01,6.87,0.31
1745556719.8617694,0.62,6.61,0.34
1745556721.543061,-0.95,8.98,0.1
1745556722.9399538,-0.13,9.0,0.1
1745556724.4166903,-0.17,9.17,0.08
1745556725.8670855,0.14,9.19,0.08
1745556727.3815317,-0.07,9.2,0.08
1745556728.7986972,-0.0,9.21,0.08
1745556730.3214095,-0.01,9.21,0.08
1745556731.7093577,-0.04,9.2,0.08
1745556733.1217973,-0.19,9.16,0.08
1745556734.6067615,0.01,9.19,0.08
1745556736.1329,-0.11,9.12,0.09
1745556737.652179,0.14,9.13,0.09
1745556739.0188746,-0.09,9.19,0.08
1745556740.6624694,0.04,9.08,0.09
1745556743.268054,-0.08,9.23,0.08
1745556744.6140077,-0.09,9.22,0.08
1745556745.9110723,-0.02,9.21,0.08
1745556747.1951704,-0.03,9.21,0.08
1745556748.505248,0.07,9.21,0.08
1745556749.9077814,-0.1,9.21,0.08
1745556751.2694173,0.07,9.2,0.08
1745556752.6588407,-0.04,9.21,0.08
1745556753.9397228,-0.1,9.21,0.08
1745556755.2561283,-0.08,9.21,0.08
1745556756.5922894,-0.15,9.2,0.08
1745556758.0459163,0.04,9.16,0.08
1745556759.4962535,-0.28,9.06,0.09
1745556760.8475552,0.03,9.11,0.09
1745556762.2654052,0.09,9.23,0.08
1745556763.6481495,-0.15,9.18,0.08
1745556765.0808015,-0.08,9.23,0.08
1745556766.4531136,-0.13,9.21,0.08
1745556767.8906896,0.2,9.18,0.08
1745556769.3851724,-0.13,9.06,0.09
