loss,val_loss,epoch
0.15314115583896637,0.07169685512781143,1
0.07578685134649277,0.05817803367972374,2
0.06720346957445145,0.04751177504658699,3
0.059153635054826736,0.04325735941529274,4
0.05257358402013779,0.04342510923743248,5
0.05056370049715042,0.035416487604379654,6
0.046675797551870346,0.033497318625450134,7
0.04459275305271149,0.03313148021697998,8
0.04332151636481285,0.03358088806271553,9
0.039861761033535004,0.033357907086610794,10
