timestamp,gradcam_latency
1754587339.7634196,0.012872
1754587339.807082,0.015382
1754587339.8488054,0.019643
1754587339.8954575,0.018062
1754587339.9491763,0.013942
1754587340.0028677,0.019355
1754587340.1626258,0.108082
1754587340.3589664,0.084243
1754587340.443598,0.020872
1754587340.4769752,0.012201
1754587340.5155356,0.013346
1754587340.5552218,0.016969
1754587340.5997205,0.015511
1754587340.6430387,0.014168
1754587340.6788452,0.012097
1754587340.733122,0.013731
1754587340.7838693,0.018063
1754587340.823477,0.011009
1754587340.8713217,0.010909
1754587340.9137418,0.011064
1754587340.9612572,0.017524
1754587341.0043356,0.018919
1754587341.0491755,0.016509
1754587341.0990329,0.018246
1754587341.1416745,0.016145
1754587341.182995,0.011229
1754587341.2205856,0.009516
1754587341.2565637,0.010049
1754587341.307042,0.014143
1754587341.3441582,0.010450
1754587341.3889673,0.014516
1754587341.4378026,0.014131
1754587341.4904177,0.018665
1754587341.5347238,0.018416
1754587341.5853748,0.015027
1754587341.6412535,0.016983
1754587341.7006164,0.016115
1754587341.745728,0.022000
1754587341.798435,0.017837
1754587341.84062,0.012102
1754587341.8765752,0.016025
1754587341.918005,0.013527
1754587341.9618597,0.014780
1754587342.0005853,0.016917
1754587342.0439627,0.014729
1754587342.1370125,0.058510
1754587342.3234193,0.080340
1754587342.4504094,0.033425
1754587342.483606,0.011088
1754587342.5127761,0.009141
1754587342.5443294,0.012528
1754587342.5777106,0.011827
1754587342.615849,0.014312
1754587342.674044,0.025725
1754587342.7532544,0.042000
1754587342.8033016,0.014216
1754587342.8577967,0.019505
1754587342.9019456,0.015908
1754587342.9423566,0.012048
1754587342.9848943,0.014931
1754587343.0223007,0.012683
1754587343.0593576,0.012525
1754587343.104094,0.015673
1754587343.1571748,0.027320
1754587343.2116141,0.018523
1754587343.2498085,0.010149
1754587343.2842042,0.008504
1754587343.3208544,0.010819
1754587343.3543022,0.008510
1754587343.397515,0.013536
1754587343.4424586,0.013701
1754587343.4797544,0.010978
1754587343.514609,0.011300
1754587343.560328,0.013539
1754587343.5909598,0.010590
1754587343.6396859,0.016624
1754587343.6945283,0.024552
1754587343.7374961,0.010516
1754587343.7757363,0.014193
1754587343.8188167,0.017411
1754587343.8578908,0.011502
1754587343.9035597,0.016938
1754587343.9363928,0.010026
1754587343.985136,0.020582
1754587344.0211854,0.011530
1754587344.0536215,0.009960
1754587344.091383,0.012294
1754587344.1639366,0.042697
1754587344.3707237,0.064663
1754587344.5251424,0.041414
1754587344.580517,0.011641
1754587344.616962,0.015912
1754587344.6894925,0.045425
1754587344.7334769,0.015822
1754587344.770636,0.011515
1754587344.803449,0.012015
1754587344.844434,0.019044
1754587344.89161,0.015567
1754587344.9305615,0.011597
1754587344.9665744,0.009511
1754587345.011008,0.012039
1754587345.0608346,0.011520
1754587345.0946007,0.009526
1754587345.1396632,0.016979
1754587345.1775928,0.010519
1754587345.2177196,0.010081
1754587345.2668383,0.011513
1754587345.3128383,0.015383
1754587345.348899,0.012287
1754587345.386601,0.009509
1754587345.4256418,0.011908
1754587345.4691477,0.010350
1754587345.5134478,0.009114
1754587345.5546541,0.014805
1754587345.5934038,0.011748
1754587345.6408722,0.012448
1754587345.7120075,0.038240
1754587345.7680829,0.017072
1754587345.8140044,0.014073
1754587345.8747897,0.016094
1754587345.9138846,0.014998
1754587345.9553828,0.011801
1754587346.0015492,0.015546
1754587346.039676,0.014380
1754587346.0790646,0.010521
1754587346.1168153,0.011039
1754587346.2075355,0.048975
1754587346.4405062,0.081570
1754587346.5744374,0.025874
1754587346.629331,0.011030
1754587346.6645594,0.011880
1754587346.7055106,0.018043
1754587346.7559621,0.016910
1754587346.7954676,0.013825
1754587346.8276253,0.011871
1754587346.8611467,0.014685
1754587346.9046452,0.013782
1754587346.935359,0.010038
1754587346.9714284,0.009999
1754587347.0066676,0.009523
1754587347.0473301,0.009513
1754587347.0857909,0.011054
1754587347.1232457,0.010895
1754587347.1583345,0.015531
1754587347.1945586,0.010031
1754587347.241361,0.020754
1754587347.295124,0.028717
1754587347.3344202,0.010038
1754587347.3720124,0.012301
1754587347.414158,0.014045
1754587347.4537077,0.012208
1754587347.4918685,0.010306
1754587347.5316172,0.011908
1754587347.5753186,0.016316
1754587347.61379,0.017431
1754587347.6596591,0.016143
1754587347.7033916,0.013819
1754587347.7489285,0.015793
1754587347.811649,0.014055
1754587347.8631618,0.020527
1754587347.9050093,0.011031
1754587347.9523246,0.010938
1754587347.9878008,0.013147
1754587348.0306525,0.010148
1754587348.0715108,0.010965
1754587348.1206899,0.016774
1754587348.2149377,0.046275
1754587348.428795,0.050272
1754587348.6492765,0.030136
1754587348.6945677,0.010119
1754587348.7256575,0.011894
1754587348.7636924,0.010523
1754587348.8027606,0.014951
1754587348.8384306,0.012819
1754587348.8675275,0.011526
1754587348.899168,0.011339
1754587348.9435594,0.014254
1754587348.979374,0.010615
1754587349.022178,0.013424
1754587349.0512342,0.010010
1754587349.087775,0.009514
1754587349.1247833,0.011082
1754587349.1637363,0.010524
1754587349.1996405,0.015520
1754587349.2344031,0.009559
1754587349.2692554,0.010509
1754587349.3054192,0.008514
1754587349.3489032,0.014390
1754587349.3845952,0.012126
1754587349.4286602,0.015029
1754587349.4644399,0.010510
1754587349.4977286,0.008373
1754587349.5318391,0.008550
1754587349.5643845,0.008511
1754587349.5974703,0.009032
1754587349.6336064,0.009263
1754587349.68248,0.011092
1754587349.7097301,0.009254
1754587349.7516484,0.015649
1754587349.7945023,0.021779
1754587349.8341217,0.013512
1754587349.894455,0.016128
1754587349.930383,0.015706
1754587349.9689653,0.009795
1754587350.0138643,0.012383
1754587350.049498,0.014521
1754587350.0928922,0.013893
1754587350.1316245,0.013663
1754587350.1627572,0.009261
1754587350.207959,0.016470
1754587350.5513525,0.313112
1754587350.805558,0.162326
1754587350.9115262,0.030950
1754587350.9517152,0.012058
1754587350.981934,0.011200
1754587351.0124753,0.010513
1754587351.04671,0.012139
1754587351.082292,0.010534
1754587351.113462,0.010130
1754587351.1457424,0.014153
1754587351.1913736,0.020813
1754587351.2206724,0.008998
1754587351.261631,0.012308
1754587351.2974691,0.015527
1754587351.336805,0.010846
1754587351.3708665,0.012021
1754587351.4268258,0.021530
1754587351.4906757,0.023562
1754587351.5417519,0.019045
1754587351.5818121,0.011220
1754587351.6222773,0.012460
1754587351.6653202,0.013734
1754587351.7052188,0.010017
1754587351.7483447,0.016523
1754587351.7867157,0.011413
1754587351.8303435,0.011538
1754587351.872813,0.013029
1754587351.906966,0.011127
1754587351.9465644,0.012570
1754587351.9885242,0.014045
1754587352.0358996,0.013337
1754587352.079168,0.013385
1754587352.1134675,0.013139
1754587352.159217,0.015723
1754587352.2055867,0.019780
1754587352.2677233,0.016107
1754587352.5486093,0.064473
1754587352.7267253,0.023283
1754587352.7857158,0.015052
1754587352.827983,0.015673
1754587352.8657458,0.012632
1754587352.9082139,0.013555
1754587352.9550998,0.013549
1754587352.992337,0.015560
1754587353.0413253,0.022436
1754587353.085686,0.013222
1754587353.1310894,0.011891
1754587353.1745806,0.014419
1754587353.2303681,0.016783
1754587353.266945,0.014506
1754587353.3067133,0.010622
1754587353.3463583,0.010080
1754587353.3889823,0.013522
1754587353.4434376,0.018759
1754587353.4884677,0.020806
1754587353.5515122,0.024811
1754587353.5971763,0.011531
1754587353.6407847,0.013576
1754587353.6825156,0.013522
1754587353.717678,0.011527
1754587353.7541628,0.010498
1754587353.7948916,0.011508
1754587353.8433313,0.018106
1754587353.8863742,0.014793
1754587353.9363856,0.018048
1754587353.9780295,0.011627
1754587354.0336587,0.017024
1754587354.0859206,0.021023
1754587354.14819,0.021814
1754587354.196983,0.014385
1754587354.2558446,0.015209
1754587354.466171,0.089120
1754587354.684841,0.102933
1754587354.7611446,0.022143
1754587354.7937298,0.009724
1754587354.8238494,0.009511
1754587354.8532522,0.009507
1754587354.8876078,0.011678
1754587354.9206283,0.013754
1754587354.9536376,0.011244
1754587354.987218,0.011554
1754587355.0256803,0.009512
1754587355.0623982,0.011639
1754587355.1033206,0.010789
1754587355.1359053,0.009548
1754587355.171575,0.010013
1754587355.2035112,0.010160
1754587355.2379298,0.011953
1754587355.270643,0.009161
1754587355.312042,0.014720
1754587355.3470843,0.015525
1754587355.3788283,0.009098
1754587355.4164596,0.016644
1754587355.4546363,0.011517
1754587355.487917,0.009523
1754587355.5303633,0.011853
1754587355.5735178,0.012726
1754587355.623086,0.016619
1754587355.6678379,0.019352
1754587355.7087755,0.012747
1754587355.749636,0.016298
1754587355.7830267,0.012436
1754587355.8183331,0.012725
1754587355.8617756,0.019260
1754587355.9119864,0.016347
1754587355.9534104,0.012574
1754587356.0048347,0.022057
1754587356.050508,0.017654
1754587356.0972257,0.013613
1754587356.1573727,0.021679
1754587356.198835,0.014565
1754587356.235704,0.010115
1754587356.2760997,0.011852
1754587356.357464,0.032635
1754587356.6139529,0.052454
1754587356.809262,0.020081
1754587356.8623233,0.011711
1754587356.8951843,0.010517
1754587356.9248724,0.010535
1754587356.9590662,0.013588
1754587356.9905856,0.011746
1754587357.022661,0.009519
1754587357.0522168,0.011492
1754587357.0851939,0.011290
1754587357.1342435,0.016879
1754587357.1676483,0.014484
1754587357.202794,0.009197
1754587357.2361372,0.009040
1754587357.2760355,0.011345
1754587357.3107164,0.009009
1754587357.3425221,0.008329
1754587357.3836362,0.012933
1754587357.4185247,0.014759
1754587357.4573436,0.012097
1754587357.4963264,0.011712
1754587357.5305088,0.011156
1754587357.579417,0.019111
1754587357.6203969,0.010516
1754587357.6669085,0.017141
1754587357.7120874,0.014443
1754587357.751552,0.009857
1754587357.7897403,0.014410
1754587357.8284976,0.011143
1754587357.8618689,0.009537
1754587357.902716,0.009067
1754587357.9424796,0.013005
1754587357.9755983,0.014154
1754587358.0113354,0.010690
1754587358.048882,0.010401
1754587358.0955627,0.014827
1754587358.1362236,0.013054
1754587358.177312,0.013524
1754587358.223819,0.016052
1754587358.2625158,0.011142
1754587358.3105729,0.013234
1754587358.4529698,0.114203
1754587358.5447857,0.028845
1754587358.7577162,0.034334
1754587358.8248017,0.019069
1754587358.8558996,0.012272
1754587358.8883338,0.011876
1754587358.9247217,0.015563
1754587358.9635124,0.014482
1754587358.9965863,0.009504
1754587359.0277557,0.010515
1754587359.0603895,0.010607
1754587359.1036599,0.011539
1754587359.1415079,0.010671
1754587359.1936643,0.020993
1754587359.247105,0.014496
1754587359.3049972,0.022026
1754587359.3462577,0.017414
1754587359.4087374,0.026155
1754587359.4703846,0.020873
1754587359.518496,0.011700
1754587359.5791006,0.024326
1754587359.6245518,0.013211
1754587359.6690056,0.014213
1754587359.7304106,0.025089
1754587359.8034322,0.029489
1754587359.8768735,0.025529
1754587359.9374764,0.022403
1754587360.0017087,0.025179
1754587360.0505176,0.015770
1754587360.1118424,0.014674
1754587360.1732566,0.017255
1754587360.2238662,0.015816
1754587360.2780151,0.017503
1754587360.3583403,0.033747
1754587360.585541,0.137422
1754587360.7475035,0.049856
1754587360.9638944,0.034096
1754587361.048447,0.019794
1754587361.0828571,0.011125
1754587361.1193688,0.013679
